CommunicationId,CustomerId,PolicyId,CommunicationType,CommunicationDate,Summary
CHID-845,CID-134,PID-336,Phone Call,2025-04-16,The customer wanted to know about discounts for upcoming policy renewal.
CHID-846,CID-134,PID-336,Phone Call,2025-05-02,Customer called to ask specific questions regarding coverage limits.
CHID-847,CID-134,PID-336,SMS,2024-11-25,Customer complained about a previous claim's handling.
CHID-848,CID-134,PID-337,Email,2025-11-12,Customer wanted to know about discounts available for bundling policies.
CHID-849,CID-134,PID-337,Email,2025-11-12,The customer wanted to know about discounts for upcoming policy renewal.
CHID-850,CID-134,PID-337,Email,2025-11-12,Inquired about potential premium increases for the upcoming renewal.
CHID-851,CID-134,PID-338,Email,2020-03-23,Customer complained about a previous claim's handling.
CHID-852,CID-134,PID-338,Email,2020-08-16,The customer wanted to know about discounts for upcoming policy renewal.
CHID-853,CID-134,PID-338,SMS,2020-08-15,The customer wanted to know about discounts for upcoming policy renewal.
CHID-854,CID-134,PID-338,Phone Call,2021-02-20,Customer called to ask specific questions regarding coverage limits.
CHID-855,CID-134,PID-339,SMS,2023-02-26,Customer called to ask specific questions regarding coverage limits.
CHID-856,CID-135,PID-340,SMS,2025-08-12,Customer wanted to know about discounts available for bundling policies.
CHID-857,CID-135,PID-340,Phone Call,2025-06-28,Customer called to update their policy information and address changes.
CHID-858,CID-135,PID-340,SMS,2025-07-11,Customer called to inquire about their most recent bill and payment due dates.
CHID-859,CID-135,PID-341,Email,2022-01-04,Request clarification on a recent claim status.
CHID-860,CID-135,PID-341,Phone Call,2022-02-18,Customer called to ask specific questions regarding coverage limits.
CHID-861,CID-135,PID-341,SMS,2022-02-07,The customer wanted to know about discounts for upcoming policy renewal.
CHID-862,CID-135,PID-341,Phone Call,2021-07-29,"Customer sought assistance for canceling their policy, asking about the process."
CHID-863,CID-135,PID-342,SMS,2025-11-12,"Customer sought assistance for canceling their policy, asking about the process."
CHID-864,CID-135,PID-342,Phone Call,2025-08-09,The customer wanted to know about discounts for upcoming policy renewal.
CHID-865,CID-135,PID-342,Email,2025-11-12,Customer called to inquire about their most recent bill and payment due dates.
CHID-866,CID-135,PID-342,Phone Call,2025-07-25,Customer called to inquire about their most recent bill and payment due dates.
CHID-867,CID-136,PID-343,SMS,2023-05-21,Customer called to update their policy information and address changes.
CHID-868,CID-136,PID-343,SMS,2023-04-24,Customer complained about a previous claim's handling.
CHID-869,CID-136,PID-344,Email,2024-05-25,Request clarification on a recent claim status.
CHID-870,CID-136,PID-345,SMS,2025-11-12,Customer called to ask specific questions regarding coverage limits.
CHID-871,CID-136,PID-345,Email,2025-11-12,Customer complained about a previous claim's handling.
CHID-872,CID-136,PID-345,Email,2025-07-20,Inquired about potential premium increases for the upcoming renewal.
CHID-873,CID-136,PID-345,Email,2025-11-12,Customer wanted to know about discounts available for bundling policies.
CHID-874,CID-137,PID-346,Email,2024-10-01,Request for documents related to the policy was made.
CHID-875,CID-137,PID-346,Email,2025-07-06,"Customer sought assistance for canceling their policy, asking about the process."
CHID-876,CID-137,PID-347,SMS,2025-06-01,The customer wanted to know about discounts for upcoming policy renewal.
CHID-877,CID-137,PID-347,Phone Call,2024-10-30,Request for documents related to the policy was made.
CHID-878,CID-138,PID-348,SMS,2025-09-25,Customer called to inquire about their most recent bill and payment due dates.
CHID-879,CID-138,PID-348,Phone Call,2025-09-30,Customer called to ask specific questions regarding coverage limits.
CHID-880,CID-138,PID-348,SMS,2025-11-02,Customer complained about a previous claim's handling.
CHID-881,CID-138,PID-349,SMS,2021-01-12,Customer called to update their policy information and address changes.
CHID-882,CID-138,PID-349,SMS,2020-08-22,The customer wanted to know about discounts for upcoming policy renewal.
CHID-883,CID-138,PID-349,Phone Call,2021-03-25,Customer called to update their policy information and address changes.
CHID-884,CID-138,PID-349,Phone Call,2020-10-09,"Customer sought assistance for canceling their policy, asking about the process."
CHID-885,CID-138,PID-350,SMS,2021-03-20,Inquired about potential premium increases for the upcoming renewal.
CHID-886,CID-138,PID-350,Phone Call,2021-02-14,Customer complained about a previous claim's handling.
CHID-887,CID-139,PID-351,Email,2020-04-07,Request for documents related to the policy was made.
CHID-888,CID-139,PID-351,SMS,2020-10-03,Customer complained about a previous claim's handling.
CHID-889,CID-139,PID-351,SMS,2020-11-01,Customer wanted to know about discounts available for bundling policies.
CHID-890,CID-139,PID-351,Email,2020-08-17,Customer called to update their policy information and address changes.
CHID-891,CID-139,PID-352,Email,2025-11-04,Customer called to ask specific questions regarding coverage limits.
CHID-892,CID-139,PID-353,SMS,2021-04-19,Inquired about potential premium increases for the upcoming renewal.
CHID-893,CID-139,PID-353,SMS,2020-11-09,Customer called to ask specific questions regarding coverage limits.
CHID-894,CID-140,PID-354,SMS,2024-01-23,Customer called to update their policy information and address changes.
CHID-895,CID-140,PID-354,SMS,2023-12-08,Customer wanted to know about discounts available for bundling policies.
CHID-896,CID-140,PID-354,Phone Call,2023-10-21,Inquired about potential premium increases for the upcoming renewal.
CHID-897,CID-140,PID-354,Email,2023-11-12,Customer called to inquire about their most recent bill and payment due dates.
CHID-898,CID-140,PID-355,SMS,2021-09-24,Customer called to ask specific questions regarding coverage limits.
CHID-899,CID-140,PID-356,SMS,2025-10-29,Request clarification on a recent claim status.
CHID-900,CID-140,PID-356,Phone Call,2025-11-12,"Customer sought assistance for canceling their policy, asking about the process."
CHID-901,CID-140,PID-356,SMS,2025-06-23,Customer wanted to know about discounts available for bundling policies.
CHID-902,CID-141,PID-357,Phone Call,2024-03-13,Customer wanted to know about discounts available for bundling policies.
CHID-903,CID-141,PID-357,SMS,2023-07-11,Customer complained about a previous claim's handling.
CHID-904,CID-141,PID-358,SMS,2024-07-16,Inquired about potential premium increases for the upcoming renewal.
CHID-905,CID-141,PID-358,SMS,2024-07-27,Customer wanted to know about discounts available for bundling policies.
CHID-906,CID-141,PID-358,SMS,2024-09-27,Customer called to update their policy information and address changes.
CHID-907,CID-142,PID-359,Email,2021-02-13,Customer called to inquire about their most recent bill and payment due dates.
CHID-908,CID-142,PID-359,SMS,2021-03-05,"Customer sought assistance for canceling their policy, asking about the process."
CHID-909,CID-142,PID-359,SMS,2020-12-20,"Customer sought assistance for canceling their policy, asking about the process."
CHID-910,CID-142,PID-359,Email,2021-05-31,Customer complained about a previous claim's handling.
CHID-911,CID-143,PID-360,Phone Call,2025-10-17,Request for documents related to the policy was made.
CHID-912,CID-143,PID-360,SMS,2025-11-12,Inquired about potential premium increases for the upcoming renewal.
CHID-913,CID-143,PID-360,Email,2025-07-02,Customer complained about a previous claim's handling.
CHID-914,CID-143,PID-360,Phone Call,2025-11-12,Customer called to update their policy information and address changes.
CHID-915,CID-143,PID-361,Email,2024-07-17,Customer wanted to know about discounts available for bundling policies.
CHID-916,CID-143,PID-361,Phone Call,2024-07-02,"Customer sought assistance for canceling their policy, asking about the process."
CHID-917,CID-143,PID-362,Phone Call,2023-04-22,Inquired about potential premium increases for the upcoming renewal.
CHID-918,CID-143,PID-362,Phone Call,2023-02-24,Customer called to ask specific questions regarding coverage limits.
CHID-919,CID-143,PID-362,Email,2023-06-22,Inquired about potential premium increases for the upcoming renewal.
CHID-920,CID-143,PID-362,Email,2023-09-14,Customer called to inquire about their most recent bill and payment due dates.
CHID-921,CID-144,PID-363,Phone Call,2025-11-12,Request for documents related to the policy was made.
CHID-922,CID-144,PID-363,Phone Call,2025-11-12,Customer called to inquire about their most recent bill and payment due dates.
CHID-923,CID-144,PID-363,Phone Call,2025-08-27,Customer called to inquire about their most recent bill and payment due dates.
CHID-924,CID-144,PID-363,SMS,2025-11-12,Customer complained about a previous claim's handling.
CHID-925,CID-144,PID-364,Phone Call,2021-05-03,Customer called to update their policy information and address changes.
CHID-926,CID-144,PID-364,Phone Call,2021-02-03,Customer called to ask specific questions regarding coverage limits.
CHID-927,CID-144,PID-364,Phone Call,2021-03-11,Customer called to ask specific questions regarding coverage limits.
CHID-928,CID-144,PID-364,SMS,2021-01-27,Customer wanted to know about discounts available for bundling policies.
CHID-929,CID-145,PID-365,Phone Call,2022-05-08,The customer wanted to know about discounts for upcoming policy renewal.
CHID-930,CID-145,PID-365,Email,2022-04-25,Customer wanted to know about discounts available for bundling policies.
CHID-931,CID-145,PID-365,Email,2021-12-30,"Customer sought assistance for canceling their policy, asking about the process."
CHID-932,CID-145,PID-366,Phone Call,2022-09-09,"Customer sought assistance for canceling their policy, asking about the process."
CHID-933,CID-145,PID-366,Phone Call,2023-03-06,Inquired about potential premium increases for the upcoming renewal.
CHID-934,CID-145,PID-366,SMS,2022-08-06,Customer complained about a previous claim's handling.
CHID-935,CID-145,PID-367,Phone Call,2022-07-10,Request for documents related to the policy was made.
CHID-936,CID-145,PID-367,Email,2022-07-15,Customer wanted to know about discounts available for bundling policies.
CHID-937,CID-145,PID-367,SMS,2022-06-25,Request clarification on a recent claim status.
CHID-938,CID-145,PID-368,Phone Call,2024-12-01,Customer called to ask specific questions regarding coverage limits.
CHID-939,CID-145,PID-368,Email,2024-12-31,The customer wanted to know about discounts for upcoming policy renewal.
CHID-940,CID-145,PID-368,SMS,2025-03-28,Request clarification on a recent claim status.
CHID-941,CID-146,PID-369,SMS,2025-09-14,Customer called to ask specific questions regarding coverage limits.
CHID-942,CID-146,PID-369,SMS,2025-11-12,Request for documents related to the policy was made.
CHID-943,CID-146,PID-370,SMS,2022-02-14,Request clarification on a recent claim status.
CHID-944,CID-146,PID-370,Phone Call,2021-10-29,Request for documents related to the policy was made.
CHID-945,CID-146,PID-370,Email,2022-03-02,Request for documents related to the policy was made.
CHID-946,CID-146,PID-370,SMS,2021-10-27,Customer called to update their policy information and address changes.
CHID-947,CID-147,PID-371,SMS,2022-11-29,Customer called to update their policy information and address changes.
CHID-948,CID-147,PID-371,Phone Call,2022-12-22,Request for documents related to the policy was made.
CHID-949,CID-147,PID-371,Phone Call,2023-06-13,Customer called to ask specific questions regarding coverage limits.
CHID-950,CID-147,PID-371,Phone Call,2023-06-15,Customer called to update their policy information and address changes.
CHID-951,CID-147,PID-372,Email,2025-01-08,The customer wanted to know about discounts for upcoming policy renewal.
CHID-952,CID-147,PID-372,Phone Call,2024-04-02,Request clarification on a recent claim status.
CHID-953,CID-147,PID-372,Email,2024-08-02,Inquired about potential premium increases for the upcoming renewal.
CHID-954,CID-147,PID-372,Email,2024-09-29,Customer wanted to know about discounts available for bundling policies.
